Legislation Number,URL,Congress,Title,Sponsor,Date of Introduction,Committees,Latest Action,Latest Action Date,Number of Cosponsors,Amends Bill,Date Offered,Date Submitted,Date Proposed,Amends Amendment
S. 830,https://www.congress.gov/bill/113th-congress/senate-bill/830,113th Congress (2013-2014),A bill to amend the Federal Water Pollution Control Act to clarify and confirm the authority of the Environmental Protection Agency to deny or restrict the use of defined areas as disposal sites for the discharge of dredged or fill material.,"Manchin, Joe, III [Sen.-D-WV] (Introduced 04/25/2013)",4/25/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,4/25/2013,6,,,,,
S. 828,https://www.congress.gov/bill/113th-congress/senate-bill/828,113th Congress (2013-2014),"A bill to amend the Oil Pollution Act of 1990 to require oil polluters to pay the full cost of oil spills, and for other purposes.","Menendez, Robert [Sen.-D-NJ] (Introduced 04/25/2013)",4/25/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,4/25/2013,5,,,,,
S. 827,https://www.congress.gov/bill/113th-congress/senate-bill/827,113th Congress (2013-2014),"A bill to amend the Internal Revenue Code of 1986 to require oil polluters to pay the full cost of oil spills, and for other purposes.","Menendez, Robert [Sen.-D-NJ] (Introduced 04/25/2013)",4/25/2013,Senate - Finance,Read twice and referred to the Committee on Finance.,4/25/2013,5,,,,,
S. 802,https://www.congress.gov/bill/113th-congress/senate-bill/802,113th Congress (2013-2014),"A bill to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters, and for other purposes.","Hagan, Kay R. [Sen.-D-NC] (Introduced 04/24/2013)",4/24/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,4/24/2013,13,,,,,
S. 696,https://www.congress.gov/bill/113th-congress/senate-bill/696,113th Congress (2013-2014),"A bill to amend the Toxic Substances Control Act to ensure that risks from chemicals are adequately understood and managed, and for other purposes.","Lautenberg, Frank R. [Sen.-D-NJ] (Introduced 04/10/2013)",4/10/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,4/10/2013,28,,,,,
S. 571,https://www.congress.gov/bill/113th-congress/senate-bill/571,113th Congress (2013-2014),A bill to amend the Federal Water Pollution Control Act to establish a deadline for restricting sewage dumping into the Great Lakes and to fund programs and activities for improving wastewater discharges into the Great Lakes.,"Kirk, Mark Steven [Sen.-R-IL] (Introduced 03/14/2013)",3/14/2013,Senate - Environment and Public Works,Committee on Environment and Public Works Senate Subcommittee on Water and Wildlife. Hearings held. With printed Hearing: S.Hrg. 113-772.,7/16/2014,3,,,,,
S. 558,https://www.congress.gov/bill/113th-congress/senate-bill/558,113th Congress (2013-2014),"A bill to prohibit the Administrator of the Environmental Protection Agency from awarding any grant, contract, cooperative agreement, or other financial assistance under section 103 of the Clean Air Act for any program, project, or activity outside the United States.","Paul, Rand [Sen.-R-KY] (Introduced 03/13/2013)",3/13/2013,,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 26.,3/14/2013,0,,,,,
S. 496,https://www.congress.gov/bill/113th-congress/senate-bill/496,113th Congress (2013-2014),"A bill to direct the Administrator of the Environmental Protection Agency to change the Spill Prevention, Control, and Countermeasure rule with respect to certain farms.","Pryor, Mark L. [Sen.-D-AR] (Introduced 03/07/2013)",3/7/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,3/7/2013,11,,,,,
S. 491,https://www.congress.gov/bill/113th-congress/senate-bill/491,113th Congress (2013-2014),BUILD Act,"Lautenberg, Frank R. [Sen.-D-NJ] (Introduced 03/07/2013)",3/7/2013,Senate - Environment and Public Works,Placed on Senate Legislative Calendar under General Orders. Calendar No. 416.,6/5/2014,10,,,,,
S. 484,https://www.congress.gov/bill/113th-congress/senate-bill/484,113th Congress (2013-2014),A bill to amend the Toxic Substances Control Act relating to lead-based paint renovation and remodeling activities.,"Inhofe, James M. [Sen.-R-OK] (Introduced 03/06/2013)",3/6/2013,Senate - Environment and Public Works,Sponsor introductory remarks on measure. (CR S1589),3/11/2013,14,,,,,
S. 396,https://www.congress.gov/bill/113th-congress/senate-bill/396,113th Congress (2013-2014),"A bill to amend the Federal Water Pollution Control Act to ensure that sewage treatment plants monitor for and report discharges of raw sewage, and for other purposes.","Lautenberg, Frank R. [Sen.-D-NJ] (Introduced 02/27/2013)",2/27/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/27/2013,1,,,,,
S. 365,https://www.congress.gov/bill/113th-congress/senate-bill/365,113th Congress (2013-2014),"A bill to authorize the Secretary of the Army to carry out activities to manage the threat of Asian carp travelling up the Mississippi River in the State of Minnesota, and for other purposes.","Klobuchar, Amy [Sen.-D-MN] (Introduced 02/14/2013)",2/14/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/14/2013,1,,,,,
S. 332,https://www.congress.gov/bill/113th-congress/senate-bill/332,113th Congress (2013-2014),"A bill to address climate disruptions, reduce carbon pollution, enhance the use of clean energy, and promote resilience in the infrastructure of the United States, and for other purposes.","Sanders, Bernard [Sen.-I-VT] (Introduced 02/14/2013)",2/14/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/14/2013,1,,,,,
S. 319,https://www.congress.gov/bill/113th-congress/senate-bill/319,113th Congress (2013-2014),"A bill to require the Administrator of the Environmental Protection Agency to provide adequate data, modeling, and support in the development of a State implementation plan under the Clean Air Act.","Johanns, Mike [Sen.-R-NE] (Introduced 02/13/2013)",2/13/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/13/2013,0,,,,,
S. 318,https://www.congress.gov/bill/113th-congress/senate-bill/318,113th Congress (2013-2014),A bill to rescind funds made available to the Administrator of the Environmental Protection Agency if the Administrator fails to meet certain deadlines.,"Johanns, Mike [Sen.-R-NE] (Introduced 02/13/2013)",2/13/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/13/2013,1,,,,,
S. 317,https://www.congress.gov/bill/113th-congress/senate-bill/317,113th Congress (2013-2014),A bill to require the Inspector General of the Environmental Protection Agency to include certain assessments in reports.,"Johanns, Mike [Sen.-R-NE] (Introduced 02/13/2013)",2/13/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/13/2013,1,,,,,
S. 224,https://www.congress.gov/bill/113th-congress/senate-bill/224,113th Congress (2013-2014),San Francisco Bay Restoration Act,"Feinstein, Dianne [Sen.-D-CA] (Introduced 02/04/2013)",2/4/2013,Senate - Environment and Public Works,Placed on Senate Legislative Calendar under General Orders. Calendar No. 415.,6/5/2014,1,,,,,
S. 163,https://www.congress.gov/bill/113th-congress/senate-bill/163,113th Congress (2013-2014),"A bill to prohibit any regulation regarding carbon dioxide or other greenhouse gas emissions reduction in the United States until China, India, and Russia implement similar reductions.","Vitter, David [Sen.-R-LA] (Introduced 01/28/2013)",1/28/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,1/28/2013,2,,,,,
S. 107,https://www.congress.gov/bill/113th-congress/senate-bill/107,113th Congress (2013-2014),"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.","Vitter, David [Sen.-R-LA] (Introduced 01/23/2013)",1/23/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,1/23/2013,0,,,,,
S. 67,https://www.congress.gov/bill/113th-congress/senate-bill/67,113th Congress (2013-2014),"A bill to amend the Safe Drinking Water Act and the Federal Water Pollution Control Act to authorize the Administrator of the Environmental Protection Agency to reduce or eliminate the risk of releases of hazardous chemicals from public water systems and wastewater treatment works, and for other purposes.","Lautenberg, Frank R. [Sen.-D-NJ] (Introduced 01/23/2013)",1/23/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,1/23/2013,0,,,,,
S. 53,https://www.congress.gov/bill/113th-congress/senate-bill/53,113th Congress (2013-2014),A bill to authorize the Administrator of the Environmental Protection Agency to award grants to individuals that may be affected by a reported disease cluster.,"Boxer, Barbara [Sen.-D-CA] (Introduced 01/22/2013)",1/22/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,1/22/2013,1,,,,,
S. 51,https://www.congress.gov/bill/113th-congress/senate-bill/51,113th Congress (2013-2014),National Fish and Wildlife Foundation Reauthorization Act of 2013,"Boxer, Barbara [Sen.-D-CA] (Introduced 01/22/2013)",1/22/2013,Senate - Environment and Public Works,Placed on Senate Legislative Calendar under General Orders. Calendar No. 413.,6/5/2014,11,,,,,
S. 50,https://www.congress.gov/bill/113th-congress/senate-bill/50,113th Congress (2013-2014),"A bill to direct the Administrator of the Environmental Protection Agency to investigate and address cancer and disease clusters, including in infants and children.","Boxer, Barbara [Sen.-D-CA] (Introduced 01/22/2013)",1/22/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,1/22/2013,1,,,,,
S. 19,https://www.congress.gov/bill/113th-congress/senate-bill/19,113th Congress (2013-2014),A bill to amend the Endangered Species Act of 1973 to establish a procedure for approval of certain settlements.,"Cornyn, John [Sen.-R-TX] (Introduced 02/27/2013)",2/27/2013,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,2/27/2013,17,,,,,
S.J.Res. 30,https://www.congress.gov/bill/113th-congress/senate-joint-resolution/30,113th Congress (2013-2014),A joint resolution to disapprove a rule of the Environmental Protection Agency relating to greenhouse gas emissions from electric utility generating units.,"McConnell, Mitch [Sen.-R-KY] (Introduced 01/16/2014)",1/16/2014,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works. (text of measure as introduced: CR S447),1/16/2014,41,,,,,
S.Res. 574,https://www.congress.gov/bill/113th-congress/senate-resolution/574,113th Congress (2013-2014),"A resolution designating the week of September 20 through September 27, 2014, as ""National Estuaries Week"".","Whitehouse, Sheldon [Sen.-D-RI] (Introduced 09/18/2014)",9/18/2014,,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5880; text as passed Senate: CR S5800)",9/18/2014,27,,,,,
S.Res. 524,https://www.congress.gov/bill/113th-congress/senate-resolution/524,113th Congress (2013-2014),A resolution expressing the sense of the Senate regarding global climate change.,"Klobuchar, Amy [Sen.-D-MN] (Introduced 07/28/2014)",7/28/2014,Senate - Environment and Public Works,Referred to the Committee on Environment and Public Works. (text of measure as introduced: CR S4999),7/28/2014,24,,,,,
